id	name	host_id	host_name	neighbourhood_group	neighbourhood	latitude	longitude	room_type	price	minimum_nights	number_of_reviews	last_review	reviews_per_month	calculated_host_listings_count	availability_365
4611256	Upper East Side Manhattan	626876	Kimberly	Manhattan	Upper East Side	40.77963	-73.94864	Private room	250	1	0			3	0
19308199	Sunny beautiful large bedroom in Williamsburg	31907981	Luis	Brooklyn	Williamsburg	40.71635	-73.94238	Private room	80	3	9	43231	0.38	1	0
28684892	Sweet Tribeca Studio w/ Great views + Indoor pool by Blueground	107434423	Blueground	Manhattan	Tribeca	40.71618	-74.00608	Entire home/apt	282	30	0			232	244
29491140	Modern & Sun-filled 1BR Condo in Prospect Heights	910677	Bertrand	Brooklyn	Prospect Heights	40.68014	-73.96539	Entire home/apt	150	8	12	43640	1.54	1	34
386744	Great room priv/bathrm Eastside location 70's ST	1935291	Cristina	Manhattan	Upper East Side	40.7685	-73.96034	Private room	105	7	93	43623	1.06	1	70
1136399	Furnished Nolita Studio	6233644	Sri	Manhattan	Nolita	40.72404	-73.99529	Entire home/apt	200	3	0			1	0
16506016	Harlem Monthly Rental True Two Bedroom 1 Bath	12145783	Enid	Manhattan	East Harlem	40.8006	-73.94115	Entire home/apt	99	30	3	43457	0.22	2	220
19591107	30+Day Stay:Designer Sky Beautiful Loft (1000 sf)	137522531	Ali	Queens	Flushing	40.7558	-73.80953	Entire home/apt	150	6	50	43594	2.27	7	343
9231257	Cozy Studio	45168846	Hang	Brooklyn	Flatbush	40.64631	-73.96258	Entire home/apt	89	1	0			1	0
33368138	"Live Inside of a Painting in Williamsburg, BK"	251368944	Miriam	Brooklyn	Williamsburg	40.71938	-73.95736	Entire home/apt	110	3	8	43634	2.79	1	0
5849386	Delightful Lighthouse -Direct Train To JFK Airport	5541374	Hassan And Patti	Brooklyn	Bushwick	40.68638	-73.91368	Private room	69	2	148	43643	2.86	5	112
36036585	Full Service amenities Designer Modern New Studio	117953124	Sergio	Manhattan	Financial District	40.70534	-74.00631	Entire home/apt	180	30	0			1	333
5872177	Sunny One Bedroom-Amazing Location	9893040	Sari	Manhattan	Chelsea	40.74302	-74.00015	Entire home/apt	163	3	12	42502	0.24	1	0
31315980	Comfortable room Lower East Side. AC	17328806	Michael	Manhattan	Lower East Side	40.7179	-73.98192	Private room	90	2	8	43633	2.55	1	324
28300510	Cozy and Bright Private Bedroom	73270488	Jayden & Minea	Brooklyn	Bedford-Stuyvesant	40.69657	-73.93661	Private room	50	1	39	43639	3.98	1	15
7801	Sweet and Spacious Brooklyn Loft	21207	Chaya	Brooklyn	Williamsburg	40.71842	-73.95718	Entire home/apt	299	3	9	40905	0.07	1	0
34604195	Cozy 2 Bedroom Condominium	260895008	Sammy	Manhattan	Kips Bay	40.74412	-73.97609	Entire home/apt	199	1	5	43637	2.83	1	85
31980005	Charming 2BR 1BA in the center of Soho	230165497	Lara	Manhattan	Nolita	40.72157	-73.99432	Entire home/apt	199	30	0			4	365
34816480	MASSIVE loft in the Lower East Side	819674	Andrew	Manhattan	Chinatown	40.71409	-73.9918	Entire home/apt	450	3	0			1	4
18544441	URBAN DWELLING	27266433	Anthony	Manhattan	Hell's Kitchen	40.75607	-73.99707	Private room	94	2	4	42879	0.15	1	0
19550419	LARGE Luxury Private Room 5 mins from Times Sq	21496186	Richard	Manhattan	Midtown	40.75171	-73.98642	Private room	129	3	18	43562	0.73	2	0
29729573	Brooklyn BedStuy Apt close to Subway and Downtown	9632197	Olivia	Brooklyn	Bedford-Stuyvesant	40.68269	-73.94712	Private room	45	2	23	43646	3.61	1	50
23077115	Large Room;(Manhattan30mins) JFK10mins)(LGA15mins)	158625100	Vic	Queens	Richmond Hill	40.6873	-73.82737	Private room	83	1	9	43605	0.55	2	48
20070296	"Stunning Brooklyn Heights House, Manhattan 5 mins"	5173627	Tara	Brooklyn	Brooklyn Heights	40.70136	-73.99372	Entire home/apt	1095	2	24	43548	1.01	1	240
17719353	Private Queen room&bathroom in NEW Luxury Building	89197711	Albert	Brooklyn	Gravesend	40.60044	-73.99341	Private room	79	1	2	42883	0.08	1	0
30982372	Magnificent Industrial Chic 3 Bedroom Loft	228231975	Beny & Maria	Brooklyn	Williamsburg	40.71733	-73.96145	Entire home/apt	450	1	12	43647	2.79	1	334
36340028	Cozy Private Budget room	226339724	David And Annette	Brooklyn	Bedford-Stuyvesant	40.68111	-73.91294	Private room	40	5	0			10	356
15188738	FABULOUS BED ROOM WITH 4 BEDS (JFK - 12 MINS)	96424121	Pamela	Queens	St. Albans	40.70327	-73.76785	Private room	85	1	48	43624	1.41	3	180
29584789	Beautiful Upper East Side 1 Bedroom Apt: King Size	41233448	Elizabet	Manhattan	Upper East Side	40.76975	-73.9524	Entire home/apt	260	6	2	43459	0.25	1	0
30394340	"Comfy Tribeca Studio w/ Gym, Doorman + Roof deck by Blueground"	107434423	Blueground	Manhattan	Tribeca	40.71409	-74.00977	Entire home/apt	245	30	0			232	310
19273509	Astoria home 2 living rooms/ 1 bedroom/1 bath	4969033	Bella	Queens	Astoria	40.76634	-73.90872	Entire home/apt	90	3	30	43341	1.24	1	0
34843761	AMAZING TWO BDRM IN MIDTOWN MANHATTAN!!	262570325	Javier	Manhattan	Hell's Kitchen	40.75967	-73.99219	Entire home/apt	499	3	6	43652	4.62	1	361
24080464	HUGE Luxury Upper East Side 1 Bedroom—Roof Access	19445501	Daniel	Manhattan	Upper East Side	40.76692	-73.95298	Entire home/apt	399	2	20	43639	1.38	1	78
7398163	Furnished BR in a 2BR apt Gramercy	28269324	Daniel	Manhattan	Gramercy	40.73448	-73.98056	Private room	45	30	2	42247	0.04	1	0
20689498	Historic Brownstone-newly completed renovation	46943042	Andy	Brooklyn	Park Slope	40.67192	-73.97444	Entire home/apt	230	3	12	43605	0.59	1	354
20185035	Cozy Bright Room in Greenpoint	133773191	Nikita	Brooklyn	Greenpoint	40.72677	-73.94578	Private room	43	2	153	43638	6.59	1	14
34718342	★Pvt Room in 4BR House ★ Backyard ★Laundry ★Room 3	49164956	Abena	Brooklyn	Bedford-Stuyvesant	40.67745	-73.91474	Private room	43	30	0			5	221
25231699	Lovely room in Bushwick 2 bd with a huge backyard	9430106	Cortney	Brooklyn	Bushwick	40.70238	-73.92886	Private room	70	7	1	43281	0.08	1	0
14817574	Spacious Room in the heart of Greenwich Village!	88398053	Colleen	Manhattan	Greenwich Village	40.72807	-73.99925	Private room	99	2	5	42967	0.15	1	0
14807279	Renovated brownstone apt w/ private outdoor patio	43853650	Eric	Brooklyn	Bedford-Stuyvesant	40.68612	-73.95927	Entire home/apt	225	4	112	43646	3.23	1	136
36138789	Room with Amazing location in Manhattan	31846499	Veronika	Manhattan	East Harlem	40.78774	-73.94627	Private room	73	180	0			1	0
790767	"East Village, Modern Apartment @ Astor Place"	1212041	Michelle	Manhattan	East Village	40.72877	-73.98794	Entire home/apt	250	9	2	43581	0.2	2	126
18650087	Red Flower	21854022	Paul	Manhattan	Harlem	40.8225	-73.94493	Entire home/apt	200	1	78	43653	3	1	84
8772365	LARGE private bdrm & private bthrm!	2399157	Jaime	Brooklyn	Bushwick	40.69911	-73.91601	Private room	84	3	17	42601	0.38	1	0
15421244	La Casa in Brooklyn: Stylish Apt. with Patio	98828133	Noelky	Brooklyn	Crown Heights	40.67183	-73.94934	Entire home/apt	160	2	129	43653	3.91	1	220
6356070	Ocean Hill - Beautiful 3 Bedroom	20320155	Alex & Family	Brooklyn	Bedford-Stuyvesant	40.68063	-73.91156	Entire home/apt	185	1	69	43632	1.4	1	309
8170072	179st Hub Room with balcony	20912691	Jeff	Queens	Jamaica	40.71036	-73.78261	Private room	50	2	24	43616	0.95	7	0
32962319	Twin Bed in the heart of Downtown Manhattan	1022166	Roda	Manhattan	East Village	40.73216	-73.98937	Shared room	65	4	6	43624	2.07	1	35
7456691	Large One Bedroom with Backyard	5553132	Carver	Brooklyn	Bedford-Stuyvesant	40.68482	-73.95666	Entire home/apt	125	2	6	42241	0.12	1	0
28915824	"Private Room in Little Italy/Chinatown, Manhattan"	217836856	Moying	Manhattan	Chinatown	40.71795	-73.99708	Private room	185	1	36	43545	3.9	2	233
30912190	Harmony Guestsuite 10 mins from JFK & Mall	222946997	Shiniqua	Queens	Springfield Gardens	40.68789	-73.75117	Entire home/apt	93	1	24	43649	3.64	1	19
26337274	Flatbush Fabulous	6032380	Christopher	Brooklyn	East Flatbush	40.63314	-73.94537	Entire home/apt	80	2	22	43548	1.77	1	0
30392834	"Charming West Village Studio Oasis w/ Doorman, Gym by Blueground"	107434423	Blueground	Manhattan	West Village	40.73021	-74.00379	Entire home/apt	305	30	0			232	1
28261459	Cozy apartment 15 minutes from midtown!	103049729	Julia	Queens	Sunnyside	40.74314	-73.92389	Entire home/apt	78	2	4	43436	0.44	1	0
18523629	"Spacious, sunny, stylish FAMILY 3-bed, 2-bath apt!"	3413858	Mia	Brooklyn	Flatbush	40.64217	-73.9593	Entire home/apt	125	20	0			1	4
35458699	Cute house close to manhattan	257879526	Israel	Brooklyn	East Flatbush	40.65926	-73.93468	Private room	60	2	1	43653	1	2	343
29334325	Plant & pet-friendly LOFT in the UWS	24595747	Melissa	Manhattan	Upper West Side	40.77972	-73.97871	Private room	97	3	7	43542	0.83	2	0
7428891	"City retrieve2-comfort, quite, sunny room and desk"	3542562	Jana	Manhattan	Harlem	40.82605	-73.94783	Private room	69	31	3	43373	0.08	4	32
24326705	Sunny apartment in prime Greenpoint-Steps to train	178244787	Miranda	Brooklyn	Greenpoint	40.72243	-73.95179	Entire home/apt	130	8	2	43436	0.14	2	0
18369887	Sunny & Spacious 1 Bedroom in Central Harlem!	2946771	Kara	Manhattan	East Harlem	40.8136	-73.93606	Entire home/apt	150	2	39	43612	1.48	1	0
14959966	2 Bedroom in Convenient Upper East Apartment	7903711	Abby	Manhattan	Upper East Side	40.77979	-73.95379	Entire home/apt	260	2	8	43243	0.23	1	0
9793465	Cozy Apartment in Spanish Harlem	13811334	Rachel	Manhattan	East Harlem	40.79197	-73.94711	Entire home/apt	140	1	1	42473	0.03	1	0
1294973	PRIVATE BEDROOM IN COMFY & CHIC UWS APT!	7041410	Jeffrey	Manhattan	Upper West Side	40.79475	-73.976	Private room	140	5	90	43646	1.37	1	16
25773391	Beautiful Room in Fort Greene	3687035	Abeyu	Brooklyn	Fort Greene	40.68464	-73.97094	Private room	75	3	9	43649	0.75	1	7
21072318	Designer 1BR with Patio & FiOS! #10257	26640554	Harrison	Brooklyn	Williamsburg	40.7173	-73.96199	Entire home/apt	350	7	3	43036	0.14	1	0
34517667	775 sqft Park Ave. Suite near Flatiron & Union Sq	260577152	Royalton Park Avenue	Manhattan	Midtown	40.74311	-73.98675	Private room	300	1	0			10	362
24246595	Cozy apt in Bedstuy	34360053	Seba	Brooklyn	Bedford-Stuyvesant	40.6879	-73.94473	Entire home/apt	99	14	1	43197	0.07	1	0
16095062	THANKSGIVING up to 6 GUESTS + HOT TUB + FIREPLACE	104911818	Samantha	Brooklyn	Clinton Hill	40.69487	-73.96572	Private room	225	365	0			1	90
13632649	Charming Vinegar Hill 1-bedroom apt w/ backyard	50210611	Ali	Brooklyn	Vinegar Hill	40.7041	-73.98089	Entire home/apt	135	6	1	42575	0.03	1	0
21845187	Sunny Private Room in Stunning Williamsburg Loft	159312334	Simon	Brooklyn	Williamsburg	40.71078	-73.96359	Private room	95	8	0			1	13
30065172	"Bedroom in cosy apt in Williamsburg, Brooklyn"	49546136	Victoire	Brooklyn	Williamsburg	40.71235	-73.95764	Private room	79	4	0			1	0
29459888	Stunning Modern Suite in the Heart of Brooklyn	105828180	Guy	Brooklyn	Crown Heights	40.66847	-73.95225	Private room	85	4	0			3	0
36319887	Room at cool flat at the coolest place Brooklyn	3247267	Vincenza	Brooklyn	Greenpoint	40.73625	-73.95444	Private room	70	1	0			1	70
10228901	Sunny private room on LowerEastSide	32824042	Carlos	Manhattan	Lower East Side	40.71334	-73.98575	Private room	40	1	0			1	0
19296358	"Private room in midtown Manhattan曼哈顿中心 位于地狱厨房,位置棒棒"	135131537	Laura	Manhattan	Hell's Kitchen	40.75743	-73.99638	Private room	69	3	80	43628	3.7	2	16
14776203	Home 4 Medical Professionals- Stuyvesant Heights 1	26377263	Stat	Brooklyn	Bedford-Stuyvesant	40.68793	-73.95246	Private room	57	30	1	42784	0.03	43	365
9652170	Best Location in S. Williamsburg	49898234	Lemuel	Brooklyn	Williamsburg	40.71205	-73.95787	Private room	60	7	0			1	0
35005701	Sonder | The Nash | Playful 1BR + Rooftop	219517861	Sonder (NYC)	Manhattan	Murray Hill	40.7473	-73.97603	Entire home/apt	194	29	0			327	329
17730390	Bedroom in Brooklyn Communal House	13416818	Emma	Brooklyn	Bedford-Stuyvesant	40.68116	-73.95726	Private room	45	2	14	43008	0.51	3	0
35805474	Industrial artsy loft in Williamsburg	269297229	Юлия	Brooklyn	Williamsburg	40.71394	-73.96301	Entire home/apt	199	5	0			1	213
6104951	2 Bed/2 Bath - Driveway & Backyard!	815619	Rajesh	Brooklyn	East Flatbush	40.64685	-73.95	Entire home/apt	118	30	1	42241	0.02	1	68
11822193	Small studio/Central Park/Upper West Side	62971703	Mary	Manhattan	Upper West Side	40.78484	-73.97707	Entire home/apt	154	3	78	43637	1.95	1	17
7495497	Park Slope Loft	2045777	Michael & Katherine	Brooklyn	South Slope	40.66707	-73.98994	Entire home/apt	145	1	4	42289	0.09	1	0
15262831	THE PRIVACY DEN ~ 5 MINUTES TO JFK	97086824	Miss Dy	Queens	Springfield Gardens	40.66735	-73.76647	Entire home/apt	49	1	434	43635	12.84	1	102
245504	One Fabulous Private Room	714200	Baron	Manhattan	Inwood	40.85888	-73.92886	Private room	71	4	229	43637	2.45	1	26
21433001	Colorful & cozy studio in Brooklyn	11908891	Alenka	Brooklyn	Flatbush	40.64016	-73.96784	Entire home/apt	97	3	2	43057	0.1	1	0
29456271	Sophisticated Artist Loft sale! Reg. $525.	6573459	Shelli	Manhattan	Financial District	40.71086	-74.00721	Entire home/apt	525	2	3	43609	0.36	1	158
13959538	Luxurious 1 Bedroom Best Location	61391963	Corporate Housing	Manhattan	Kips Bay	40.74201	-73.97957	Entire home/apt	133	30	7	43564	0.29	91	342
27549628	Charming two-bedroom suite in Rockaway Beach	38675275	Margaret	Queens	Belle Harbor	40.57491	-73.84962	Entire home/apt	200	1	32	43640	3.02	2	324
7033271	Amazing room in uptown Manhattan	27439022	Boris	Manhattan	Washington Heights	40.85008	-73.94277	Private room	85	2	95	43652	1.96	1	321
15159758	Prospect Park family friendly apt	893136	Jennifer	Brooklyn	Prospect-Lefferts Gardens	40.66198	-73.95798	Entire home/apt	98	2	4	43037	0.17	1	0
21834484	Contemporary 3 Bedroom in Maspeth Queens	59749036	Lee	Queens	Maspeth	40.72609	-73.90112	Entire home/apt	245	2	93	43634	4.79	1	201
30496077	Huge Renovated Studio in Manhattan	228878380	Aliona	Manhattan	Upper West Side	40.78549	-73.97535	Entire home/apt	200	5	1	43465	0.16	1	0
16062739	3 Cozy Zen Rooms In Beautiful Apt.	104626152	Nikki	Brooklyn	Bedford-Stuyvesant	40.6892	-73.95352	Private room	200	2	3	42715	0.09	4	189
28838780	Studio w/ great location in the heart of Brooklyn!	65826607	Dylan	Brooklyn	Downtown Brooklyn	40.69632	-73.98454	Entire home/apt	90	2	2	43535	0.32	1	0
7024303	LIGHTFILLED ONE BEDROOM LOFT	2750745	Sarah	Brooklyn	Bedford-Stuyvesant	40.69039	-73.95947	Entire home/apt	120	2	4	43037	0.08	1	0
10921091	Stuido apt near Lincoln Center	56607815	Jonathan	Manhattan	Upper West Side	40.77035	-73.98638	Entire home/apt	150	2	0			1	0
11950302	East Village Couch Crash 9PM-9AM	1212041	Michelle	Manhattan	East Village	40.72982	-73.98823	Shared room	75	1	4	42628	0.1	2	0
27782761	Best of both world  city and safety easy to get	15486514	Nathan	Bronx	Parkchester	40.83581	-73.85864	Private room	65	2	3	43436	0.29	2	0
13510347	East 63rd street 1bd Serviced Apartment	22541573	Ken	Manhattan	Upper East Side	40.76371	-73.96153	Entire home/apt	225	30	1	42686	0.03	87	341
34932971	Sonder | 116 John | Airy 1BR + Gym	219517861	Sonder (NYC)	Manhattan	Financial District	40.70641	-74.00532	Entire home/apt	137	29	0			327	361
13957499	"Huge, Quiet Room, Near Columbia & Express Subways!"	8253604	James & Shaun	Manhattan	Harlem	40.81557	-73.95295	Private room	88	1	147	43653	4.24	2	165
2323502	Cute & cozy room in Ridgewood	3976338	Vanessa	Queens	Ridgewood	40.70206	-73.90936	Private room	59	3	106	43647	1.61	1	87
7646832	Historic Clinton Hill Townhouse	6182854	Douglas	Brooklyn	Clinton Hill	40.68458	-73.96332	Entire home/apt	380	3	5	42701	0.11	1	0
13563330	"Comfy, Lush Private Harlem Room"	78165909	Gabriel	Manhattan	Harlem	40.82841	-73.94922	Private room	36	14	0			1	0
12917834	1BR Hell's Kitchen w balcony & view	3988031	Lee	Manhattan	Hell's Kitchen	40.76172	-73.99706	Entire home/apt	200	1	6	42640	0.16	1	0
26131195	"Large modern luxury 1 bdrm apt, beautiful rooftop!"	40323007	Joshua	Manhattan	East Village	40.72852	-73.97987	Entire home/apt	280	2	40	43643	3.18	1	119
16242067	Private bedroom in Morningside Heights	11081130	Sai Swaroop	Manhattan	Morningside Heights	40.81447	-73.9593	Private room	37	5	0			1	0
7024538	Sublet entire apt in Brooklyn	16112564	Laszlo Jakab	Brooklyn	Brooklyn Heights	40.69382	-73.99334	Entire home/apt	130	7	1	42184	0.02	1	0
13714537	Very cozy room in heart of Astoria	80114315	Ljubenka	Queens	Astoria	40.75965	-73.91095	Private room	65	5	10	42702	0.28	1	68
1304181	beautiful ROOM in a DREAM APARTMENT	7089676	Michel Fabrice	Manhattan	Midtown	40.75728	-73.97152	Private room	50	1	49	43099	0.91	1	14
14154356	Private Bedroom in the Heart of Hell's Kitchen	85546351	Rachel	Manhattan	Hell's Kitchen	40.76094	-73.994	Private room	63	2	36	43450	3.06	1	59
2259331	Luxury Building Huge Studio	11538076	Alex	Manhattan	Battery Park City	40.70517	-74.01753	Entire home/apt	425	2	0			1	0
25189853	Sonder | 116 John | Simple 1BR + Gym	12243051	Sonder	Manhattan	Financial District	40.70803	-74.00502	Entire home/apt	169	29	2	43506	0.27	96	337
13772304	Room in 2BR in Morningside Heights	80091971	Brian	Manhattan	Upper West Side	40.80268	-73.96684	Private room	80	1	2	42574	0.06	2	0
9737516	Awesome Williamsburg Apartment	9392189	Collin	Brooklyn	Williamsburg	40.71134	-73.95192	Entire home/apt	325	5	0			1	0
9239252	A clean and warm master bedroom!	47052253	Wenjia	Manhattan	Lower East Side	40.71244	-73.98756	Private room	82	5	0			1	0
19517513	Cozy private room in sunny Brooklyn loft	14120985	Will	Brooklyn	Bedford-Stuyvesant	40.69129	-73.94659	Private room	89	2	27	43639	1.12	2	40
1690764	One very large room two beds	8925493	Yvonne	Brooklyn	Bedford-Stuyvesant	40.68208	-73.9104	Private room	65	3	2	43592	0.06	2	365
33080376	Lovely room in a great location !!	248971429	Tzlil	Brooklyn	Bedford-Stuyvesant	40.68966	-73.95353	Private room	60	4	0			1	0
12652786	Beautiful Room in Artist's Home	3629866	Shirah	Brooklyn	Bedford-Stuyvesant	40.69409	-73.94815	Private room	75	3	5	42566	0.13	1	301
21567303	Large apartment in a doorman building on the UES	1772076	Salman	Manhattan	Upper East Side	40.77316	-73.96237	Shared room	59	1	7	43366	0.34	1	0
63546	Large and Cozy Private Bedroom	308652	Antonín	Brooklyn	Kensington	40.64106	-73.97426	Private room	39	1	45	43601	0.46	2	365
7087752	Lovely Room in Wonderful Apartment	12602098	Benjamin	Brooklyn	Bedford-Stuyvesant	40.68115	-73.95074	Private room	55	1	2	42200	0.04	1	0
397420	New York Host who knows The Most	1985717	Darktalia	Manhattan	Harlem	40.82703	-73.94311	Private room	85	3	6	42983	0.07	1	363
16085206	Modern 2 BR Updated to Perfection	61391963	Corporate Housing	Manhattan	Kips Bay	40.74128	-73.97863	Entire home/apt	175	30	1	42979	0.04	91	126
26416651	Bushwick Duplex 3 min walk to subway	152032831	Alexandria	Brooklyn	Bushwick	40.6897	-73.921	Private room	99	1	4	43294	0.32	1	0
18523918	Peaceful sunny flat with backyard	49562545	Ella	Brooklyn	Williamsburg	40.70999	-73.94807	Entire home/apt	235	1	57	43643	7.04	2	228
36388492	"✨Premier King Room , City View✨"	273392981	Giorgio Residence	Queens	Long Island City	40.75559	-73.94106	Private room	101	1	0			3	361
5735447	Charming 1BR in Brooklyn Brownstone	4471002	Janet	Brooklyn	Fort Greene	40.68914	-73.97406	Entire home/apt	200	1	0			2	0
33980946	Modern large 3Bedrm w Washer/Dryer Next to Subway	62066342	Rafaelo	Manhattan	Harlem	40.80691	-73.94626	Private room	98	7	2	43637	1.22	2	321
30962509	2 Bedrooms with Harbor View	231352789	Farah	Staten Island	Stapleton	40.63448	-74.07837	Private room	85	2	26	43650	3.92	3	305
32475687	Two bedroom apartment close to subway	230205171	Lian	Bronx	Schuylerville	40.84321	-73.83129	Entire home/apt	100	2	22	43651	4.93	1	3
21490301	"Gorgeous, bright one-bed in amazing location"	105340458	David	Manhattan	Lower East Side	40.72077	-73.98923	Entire home/apt	250	5	8	43539	0.43	1	0
29339219	Spacious New 1BR in Sunnyside. Parking available!	114386000	Ira	Queens	Sunnyside	40.74299	-73.92441	Entire home/apt	155	2	2	43478	0.32	1	358
22065495	Huge bedroom in a renovated apt (females only!)	43960739	Eliana	Manhattan	Washington Heights	40.84345	-73.94079	Private room	65	3	21	43612	1.12	2	1
7801262	"COZY ZEN 1 bedroom, top of CENTRAL PARK!  safe :)"	2083759	Mei	Manhattan	Harlem	40.79996	-73.95485	Entire home/apt	104	3	42	43624	0.89	1	219
14446717	"1 Bedroom Apt, West 69th St, bwtn BWay & Columbus"	30045574	Barry	Manhattan	Upper West Side	40.77445	-73.98002	Entire home/apt	150	30	8	43644	0.24	1	328
